ddmp_src	BXII.c.134.	Differentiation of the genera Enhydrobacter and Aeromonas
ddmp_fntext	BXII.c.136.	b	The following substrates are not utilized: d-ribose, d-arabinose, l-arabinose, d-fucose, l-rhamnose, d-mannose, inulin, i-erythritol, d-sorbitol, meso-inositol, adon-itol, ethane-1,2-diol, butane-2,3-diol, methanol, isopropanol, isobutanol, saccharate, mucate, d-glucuronate, formate, oxalate, malonate, succinate, adipate, pimelate, suberate, azelate, sebacate, dl-malate, d(–)-tartrate, l(+)-tartrate, meso-tartrate, 2-oxoglutarate, fumarate, citrate, aconitate, maleate, levulinate, citraconate, itaconate, mesaconate, d-mandelate, l-mandelate, benzoylformate, benzoate, o-hydroxybenzoate, m-hydroxybenzoate, p-hydroxybenzoate, phenylacetate, quinate, d-alanine, b-alanine, l-citrulline, l-histidine, l-lysine, l-norleucine, l-ornithine, l-phenylalanine, l-proline, l-threonine, d-tryptophan, l-tryptophan, dl-kynurenine, kynurenate, anthranilate, m-aminobenzoate, p-aminobenzoate, c-aminobutyrate, d-aminovalerate, hippurate, methylamine, ethanolamine, benzylamine, putrescine, spermine, histamine, tryptamine, butylamine, 2-amylamine, pentylamine, betaine, sarcosine, creatine, pantothenate, acetamide, nicotinate, nicotinamide, trigollenine, allantoin, adenine, guanine, cytosine, thymine, uracil, and n-hexadecane.
ddmp_fntext	BXII.c.142.	a	Symbols: +, 80–100% of strains are positive; d, 20–80% of strains are positive; –, 0–20% of strains are positive; ND, no data.
ddmp_fntext	BXII.c.142.	b	Phenotypic data from Gauthier et al. (1992) and Baumann et al. (1983b). M. hydrocarbonoclasticus and P. nautica do not utilize dl-arabinose, d-ribose, d-fructose, d-glucose, d-mannose, lactose, sucrose, cellobiose, d-mannitol, d-sorbitol, glycerol, d-gluconate, N-acetylglucosamine, glycolate, 2-oxoglutarate, m-hydroxybenzoate, o-hydroxybenzoate, dl-mandelate, propionate, l-arginine, l-asparagine, l-aspartate, glycine, l-lysine, l-methionine, l-ornithine, l-serine, dl-tryptophan, and sarcosine. 
ddmp_fntext	BXII.c.142.	c	In addition most strains of P. nautica (<20% positive) do not utilize d-xylose, d-fucose, l-rhamnose, d-galactose, trehalose, maltose, melibiose, saccharate, mucate, d-galacturonate, d-glucuronate, salicin, inulin, cellulose, agar, adonitol, i-erythritol, m-inositol, ethylene glycol, methanol, isopropanol, geraniol, formate, oxalate, glutarate, pimelate, suberate, azelate, l(+)-tartrate, d(–)-tartrate, meso-tartrate, glycerate, aconitate, maleate, levulinate, citraconate, itaconate, mesaconate, benzoylformate, phenylacetate, phenylethanediol, naphthalene, quinate, b-alanine, l-citrulline, l-isoleucine, l-leucine, l-norleucine, l-phenylalanine, l-threonine, l-tyrosine, l-valine, kynurenate, kynurenine, trigollenine, anthranilate, m-aminobenzoate, p-aminobenzoate, α-aminobutyrate, c-aminobutyrate, d-aminovalerate, methylamine, ethanolamine, benzylamine, tryptamine, butylamine, 1-amylamine, 2-amylamine, putrescine, spermine, betaine, creatine, histamine, hippurate, acetamide, pantothenate, nicotinate, nicotinamide. 
ddmp_fntext	BXII.c.143.	a	For symbols, see standard definitions; nd, not determined.
ddmp_fntext	BXII.c.143.	b	The species considered is A. macleodii.
ddmp_fntext	BXII.c.143.	c	The species considered are P. haloplanktis, P. espejiana, P. undina, P. rubra, P. luteoviolacea, P. citrea, P. aurantia, P. nigrifaciens, and P. denitrificans, all of which were previously included in the genus Alteromonas.
ddmp_fntext	BXII.c.143.	d	The species considered are S. hanedai and S. colwelliana, which were previously included in the genus Alteromonas.
ddmp_fntext	BXII.c.143.	e	The species considered are H. aquamarina, H. cupida, H. halophila, H. pacifica, and H. venusta, all of which were previously included in the genus Deleya.
ddmp_fntext	BXII.c.143.	f	The species considered are M. communis and M. vaga, which were formerly assigned to the genus Alteromonas.
ddmp_fntext	BXII.c.143.	g	Methylomicrobium pelagicum was previously included in the genera Methylomonas and Methylobacter.
ddmp_fntext	BXII.c.143.	h	The two species considered here are straight rods. All other species of Oceanospirillum are helical.
ddmp_fntext	BXII.c.143.	i	Marine pseudomonads differ from terrestrial species by requiring over 75 mM NaCl for optimum growth rate and cell yield.
ddmp_fntext	BXII.c.143.	j	Refers to strains previously classified as P. perfectomarina but shown to belong to P. stutzeri by DNA hybridization experiments.
ddmp_fntext	BXII.c.143.	k	Coccoid cells occur in old cultures.
ddmp_fntext	BXII.c.143.	l	Only one species, P. undina, is a curved rod. Long, filamentous helices, often exceeding 20 lm, occur when S. colwelliana grows on surfaces, in nutrient-poor media, or during late growth phases.
ddmp_fntext	BXII.c.143.	m	M. communis is curved; M. vaga is straight.
ddmp_fntext	BXII.c.143.	n	Some cells of P. stutzeri (P. perfectomarina) may be slightly curved.
ddmp_fntext	BXII.c.143.	o	S. colwelliana utilizes α-ketoglutarate.
ddmp_fntext	BXII.c.143.	p	S. hanedai, S. colwelliana, and some strains of P. haloplanktis are positive. P. denitrificans carries out denitrification with gas formation.
ddmp_fntext	BXII.c.143.	q	S. colwelliana and some strains of S. hanedai are unable to use d-glucose.
ddmp_fntext	BXII.c.137.	a	Symbols: see standard definitions; blank space, no data available; NG, no growth occurred on test medium.
ddmp_fntext	BXII.c.137.	b	Type strain is positive.
ddmp_fntext	BXII.c.151.	a	Symbols: +, 90% of strains are positive; d, 10–90% of strains are positive; –, 0–10% of strains are positive; nd, not determined.
ddmp_fntext	BXII.c.151.	b	S. frigidimarina, S. gelidimarina, and S. hanedai do not utilize dl-arabinose, l-rhamnose, lactose, melibiose, adonitol, meso-inositol, d-sorbitol, saccharate, isovalerate, caprylate, adipate, pimelate, azelate, dl-3-hydroxybutyrate, or aconitate. In addition, S. hanedai does not utilize d-galacturonate, i-erythritol, salicin, ethanol, n-propanol, n-butanol, propylene glycol, malonate, glutarate, l-tartrate, benzoate, m-hydroxybenzoate, p-hydroxybenzoate, phenylacetate, quinate, b-alanine, l-arginine, l-citrulline, l-lysine, l-ornithine, l-valine, dl-d-aminovalerate, ethanolamine, betaine, hippurate, sarcosine, or trigollenine. 
ddmp_fntext	BXII.c.144.	a	For symbols see standard definitions; nd, not determined.
ddmp_fntext	BXII.c.146.	a	For symbols see standard definitions; nd, not determined.
ddmp_fntext	BXII.c.146.	b	No information is available concerning the following substrates: caprate, d-gentiobiose, n-propanol, n-butanol, mesaconate, suberate, sebacate, meso-tartrate, itaconate, d-melizitose, citraconate, levulinate, maleate, benzoate, dl-maleate, b-alanine, mucate, methanol, isopropanol, isobutanol, ethylene glycol, propylene glycol, butylene glycol, formate, quinate, benzoylformate, phenylethanediol, phenol, napthalene, kynurenate, methylamine, pentylamine, 2-amylamine, hippurate, pantothenate, nicotinate, nicotinamide, allantoin, adenine, cytosine, guanine, thymine, uracil, dodecane, phthalate, isophthalate, and tert-phthalate. 
ddmp_fntext	BXII.c.138.	a	Symbols: see standard definitions; blank space, no data available; NG, no growth occurred on test medium; tr, trace fatty acid component making up 0.1% or less of total fatty acid content.
ddmp_fntext	BXII.c.138.	b	Reaction differs among strains; type strain is positive.
ddmp_fntext	BXII.c.138.	c	No growth occurs without NaCl.
ddmp_fntext	BXII.c.138.	d	Reaction differs among strains; type strain is negative.
ddmp_fntext	BXII.c.138.	e	Acid (but no gas) was formed from this substrates in Leifson oxidation/fermentation medium.
ddmp_fntext	BXII.c.135.	a	For symbols, see standard definitions; nd, not determined; PUFA, polyunsaturated fatty acid; EPA, eicosapentaenoic acid (20:5 x3c); DHA, docosahexaenoic acid (C20:6 x3c).
ddmp_fntext	BXII.c.133.	a	Symbols: +, positive for 90–100% of strains; v, positive for 11–89% of strains; v+, positive for 11–89% of strains but type strain is positive; v−, positive for 11–89% of strains but type strain is negative; –, positive for 0–10% of strains; ND, not determined.
ddmp_fntext	BXII.c.133.	b	Data for P. immobilis, Psychrobacter frigidicola, P. glacincola, and P. urativorans from Bowman et al., 1997d.
ddmp_fntext	BXII.c.133.	c	Data for P. faecalis from Kampfer et al., 2002a.
ddmp_fntext	BXII.c.133.	d	Data for P. marincola and P. submarinus from Romanenko et al., 2002a.
ddmp_fntext	BXII.c.133.	e	Data for P. pacificensis from Maruyama et al., 2000.
ddmp_fntext	BXII.c.133.	f	Data for P. proteolyticus from Denner et al., 2001a.
ddmp_fntext	BXII.c.140.	a	Symbols: +, test positive for all strains; d, variable (10–90% of strains) results between strains; −, strains negative for test; (+), the test exhibited a weak and delayed reaction. 
ddmp_fntext	BXII.c.140.	b	All Glaciecola strains tested are positive for the following tests: growth on Marine 2216, R2A (Oxoid Pty. Ltd.) + 2.5% NaCl, and ZoBells marine medium (5 g bacteriological peptone, 2 g yeast extract dissolved in 1000 ml seawater); growth at <15°C on agar media; catalase, oxidase, α-galactosidase, b-galactosidase; utilization of oxaloacetate; and acid production (but weak and delayed) from d-glucose, d-galactose, d-melibiose, and glycerol.
ddmp_fntext	BXII.c.140.	c	All Glaciecola strains tested are negative for the following tests: growth at 25°C or higher on agar media; growth with 3× or 4× strength seawater; tolerance to 5% ox-bile salts; nitrate as a nitrogen source; nitrate reduction, denitrification, and nitrogen fixation; hydrolysis of urea, xanthine, egg yolk, casein, gelatin, elastin, chitin, dextran, and DNA; production of l-phenylalanine deaminase, l-tryptophan deaminase, arginine dihydrolase, glutamate decarboxylase, lysine decarboxylase, ornithine decarboxylase, α-glucosidase, b-glucosidase, α-fucosidase, α-arabinosidase, b-glucuronidase, b-N-acetylglucosaminidase; production of indole from l-tryp- tophan; production of hydrogen sulfide from thiosulfate or l-cysteine; acid pro- duction from l-arabinose, d-mannose, d-fructose, l-rhamnose, d-xylose, d-mannitol, N-acetylglucosamine, sucrose, lactose, cellobiose, trehalose, d-raffinose, dextran, adonitol, l-arabitol, d-sorbitol, and m-inositol; utilization of N-acetylglucosamine, l-arabinose, cellobiose, and d-xylose
ddmp_fntext	BXII.c.141.	a	Symbols: +, positive; v, test results vary between species; − negative.
ddmp_fntext	BXII.c.141.	b	Gauthier et al., 1992.
ddmp_fntext	BXII.c.141.	c	Sproer et al., 1998.
ddmp_fntext	BXII.c.92.	a	For symbols see standard definitions; NG, no growth in test medium; w, weakly positive.
ddmp_fntext	BXII.c.92.	b	Marine bacteria are defined here as requiring Na+ ions for growth. Taxa that have not been fully described are not considered here.
ddmp_fntext	BXII.c.92.	c	The results for these phenotypes are only given for naphthalene-degrading strains. Otherwise, characteristics are generalized to encompass the whole genus.
ddmp_fntext	BXII.c.92.	d	For these features we used the results of Sproer et al. (1998), which differ from those obtained previously (Gauthier et al., 1992).
ddmp_fntext	BXII.c.92.	e	All Vibrio strains require Na+ except V. cholerae.
ddmp_fntext	BXII.c.92.	f	Cycloclasticus utilizes only l-glutamate.
ddmp_fntext	BXII.c.92.	g	Marinobacter utilizes only l-proline and l-glutamate.

ddmp_class			characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	characteristic	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	enzyme_activity	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fatty_acid_composition	fermentation_of	fermentation_of	fermentation_of	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	growth	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	hydrolysis_of	production_of	production_of	production_of	production_of	production_of	production_of	production_of	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	production_of_acid_from	reduction_of	reduction_of	reduction_of	reduction_of	reduction_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of	utilization_of
ddmp_prop			accumulation of poly-b-hydroxybutyrate	average time for biochemical reactions (d)	bioluminescence	cell diameter	christensen's citrate (alkali)	decomposition of l-tyrosine	denitrification	flagella	gas vesicles	gelatin liquefaction	hydrogen autotrophy	isoprenoid quinone	melanin-like pigments	mol% g+c	morphology	motility	nitrate as a nitrogen source	nitrogen fixation	owen dna hybridization group	pigmentation	prodigiosin-like pigments	red pigment	susceptible to vibriostatic agent o/129	violet pigment	voges–proskauer test	yellow-orange pigment	acid phosphatase	agarase	alginase	alkaline phosphatase	amylase	arginine arylamidase	arginine dihydrolase	b-galactosidase	b-glucosidase	b-glucuronidase	b-n-acetylglucosaminidase	caseinase	catalase	chitinase	chymotrypsin	deoxyribonuclease	gelatinase	glutamate decarboxylase	hemolysis	l-phenylalanine deaminase	l-tryptophan deaminase	lecithinase	lipase	lysine decarboxylase	n-acetyl-b-glucosaminidase	ornithine decarboxylase	oxidase	phenylalanine arylamidase	phenylalanine deaminase	phosphatase	trypsin	urease	α-arabinosidase	α-fucosidase	α-galactosidase	α-glucosidase	c14:0	c14:1 x7c	c15:0	c15:1 x6c	c15:1 x8c	c16:0	c16:0 iso	c16:1 x7c	c16:1 x9c	c16:1 x9t	c17:0	c17:1 x6c	c17:1 x8c	c18:0	c18:1 x11c	c18:1 x7c	c18:1 x9c	c20:5 x3	c22:6 x3	docosahexaenoic acid	eicosapentaenoic acid	polyunsaturated fatty acid	d-glucose	d-glucose (with gas)	n-acetylglucosamine	0% nacl	0–25% sea salts	10% nacl	15°c	25°c	30°c	35°c	37°c	3x strength seawater	400% sea salts	40°c	42°c	45°c	4°c	5% ox-bile salts	anaerobic	anaerobic respiration	atmospheric pressure	barophilic	clark–lubs medium	emb agar	fermentative	marine broth 2216	maximum temperature	minimum temperature	nacl	nutrient agar	optimum temperature	r2a + 2.5% nacl	rate	requires amino acid	requires na+	requires nacl	requires yeast extract	shigella–salmonella agar	stimulated by bile salts	tolerates 2.0 m nacl	tolerates 20% nacl	tolerates 200% sea salts	tolerates 5% bile salts	tolerates 6% nacl	tolerates 9% nacl	zobells marine medium	alginic acid	casein	chitin	dextran	dna	egg yolk	elastin	esculin	gelatin	ortho-nitrophenyl-β-galactoside	starch	tween 40	tween 80	tyrosine	urate	urea	uric acid	xanthine	antibiotic	hydrogen sulfide	hydrogen sulfide from l-cysteine	hydrogen sulfide from thiosulfate	indigo from indole	indole	indole from l-tryptophan	adonitol	arabinose	carbohydrates	cellobiose	d-arabinose	d-fructose	d-galactose	d-glucose	d-mannitol	d-mannose	d-melibiose	d-raffinose	d-sorbitol	d-xylose	dextran	glucose	glycerol	inositol	l-arabinose	l-arabitol	l-rhamnose	lactose	m-inositol	maltose	mannitol	melibiose	n-acetylglucosamine	rhamnose	sorbitol	sucrose	trehalose	xylose	fe(iii)	iron	nitrate	sulfite	trimethylamine n-oxide	1-amylamine	2-amylamine	2-keto-d-gluconate	2-ketoglutarate	2-oxoglutarate	3-hydroxybutyrate	5-keto-d-gluconate	acetamide	acetate	aconitate	adenine	adipate	adonitol	agar	alanine	allantoin	amino acids	amygdalin	anthranilate	arbutin	ascorbate	azelate	b-alanine	b-hydroxybutyrate	b-methyl-d-glucoside	benzoate	benzoylformate	benzylamine	betaine	butane-2,3-diol	butanol	butylamine	butylene glycol	butyrate	c-aminobutyrate	caprate	caproate	caprylate	carbohydrates	cellobiose	cellulose	citraconate	citrate	creatine	cytosine	d(–)-tartrate	d-adonitol	d-alanine	d-aminovalerate	d-arabinose	d-arabitol	d-fructose	d-fucose	d-galactosamine	d-galactose	d-galacturonate	d-gentiobiose	d-gluconate	d-glucosamine	d-glucose	d-glucuronate	d-lyxose	d-mandelate	d-mannitol	d-mannose	d-melezitose	d-melibiose	d-raffinose	d-ribose	d-sorbitol	d-tagatose	d-tryptophan	d-turanose	d-xylose	deoxycholate	dextrin	dl-3-hydroxybutyrate	dl-alanine	dl-arabinose	dl-arabitol	dl-c-aminobutyrate	dl-d-aminovalerate	dl-fucose	dl-glycerate	dl-kynurenine	dl-lactate	dl-malate	dl-maleate	dl-mandelate	dl-tartrate	dl-tryptophan	dl-α-alanine	dl-α-aminobutyrate	dl-α-aminovalerate	dodecane	dulcitol	eicosane	ethane-1,2-diol	ethanol	ethanolamine	ethylamine	ethylene glycol	formate	fumarate	galactitol	galacturonate	gentiobiose	geraniol	glucose	glutarate	glycerate	glycerol	glycine	glycogen	glycolate	glycylglycine	guanine	heneicosane	hepatanoate	heptanoate	hexadecane	hippurate	histamine	hydroxy-l-proline	i-erythritol	inulin	isobutanol	isobutyrate	isophthalate	isopropanol	isovalerate	itaconate	kynurenate	kynurenine	l(+)-tartrate	l-alanine	l-amylamine	l-arabinose	l-arginine	l-asparagine	l-aspartate	l-citrulline	l-cysteine	l-glutamate	l-glutamine	l-histidine	l-isoleucine	l-leucine	l-lysine	l-malate	l-mandelate	l-methionine	l-norleucine	l-norvaline	l-ornithine	l-phenylalanine	l-proline	l-raffinose	l-rhamnose	l-serine	l-tartrate	l-threonine	l-tryptophan	l-tyrosine	l-valine	lactose	levulinate	m-aminobenzoate	m-hydroxybenzoate	m-inositol	maleate	malonate	maltose	mannitol	mannose	melibiose	mesaconate	meso-inositol	meso-tartrate	methane	methanol	methylamine	mucate	n-acetylgalactosamine	n-acetylglucosamine	n-butanol	n-butyrate	n-hexadecane	n-propanol	n-valerate	naphthaene	naphthalene	nicotinamide	nicotinate	nonanoate	o-hydroxybenzoate	oxalate	oxaloacetate	p-aminobenzoate	p-hydroxybenzoate	pantothenate	pelargonate	pentylamine	phenanthrene	phenol	phenylacetate	phenyldecane	phenylethanediol	phthalate	pimelate	pristane	propane-1,2-diol	propanol	propionate	propylene glycol	protamine	putrescine	pyruvate	quinate	saccharate	salicin	sarcosine	sebacate	sorbitol	sorbose	spermine	suberate	succinate	sucrose	tert-phthalate	tetradecane	thymine	trehalose	trigollenine	tryptamine	tween 80	uracil	urate	urea	valerate	xylitol	xylose	α-aminobutyrate	α-cyclodextrin	α-glycerophosphate	α-hydroxybutyrate	α-ketoglutarate	α-methyl-d-glucoside	α-methyl-d-mannoside
